Virtual User Script started at: 10.03.2024 19:53:15
Starting action vuser_init.
Web Turbo Replay of LoadRunner 2020.0.0 for Windows 10; build 793 (ноя 27 2019 19:51:20)  	[MsgId: MMSG-26983]
    Define each step as a transaction: No  	[MsgId: MMSG-27020]
    Read beyond Content-Length: No  	[MsgId: MMSG-26994]
    Parse HTML Content-Type: TEXT  	[MsgId: MMSG-26999]
    Graph hits per second and HTTP status codes: Yes  	[MsgId: MMSG-26998]
    Graph response bytes per second: Yes  	[MsgId: MMSG-26997]
    Graph pages per second: No  	[MsgId: MMSG-26996]
    Web recorder version ID: 10  	[MsgId: MMSG-26995]
Ending action vuser_init.
Running Vuser...
Starting iteration 1.
Maximum number of concurrent connections per server: 6  	[MsgId: MMSG-26989]
Starting action Action.
lib.h(128): Notify: Transaction "HomePage" started.
lib.h(131): web_set_sockets_option started  	[MsgId: MMSG-26355]
lib.h(131): web_set_sockets_option was successful  	[MsgId: MMSG-26392]
lib.h(133): web_set_user started  	[MsgId: MMSG-26355]
lib.h(133): web_set_user was successful  	[MsgId: MMSG-26392]
lib.h(137): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
lib.h(137): An unrecognized header ("Sec-Fetch-Dest") is being added  	[MsgId: MMSG-26595]
lib.h(137): "Sec-Fetch-Dest: document" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
lib.h(137): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
lib.h(140): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
lib.h(140): An unrecognized header ("Sec-Fetch-Mode") is being added  	[MsgId: MMSG-26595]
lib.h(140): "Sec-Fetch-Mode: navigate" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
lib.h(140): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
lib.h(143): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
lib.h(143): An unrecognized header ("Sec-Fetch-Site") is being added  	[MsgId: MMSG-26595]
lib.h(143): "Sec-Fetch-Site: none" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
lib.h(143): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
lib.h(146): web_add_auto_header("DNT") started  	[MsgId: MMSG-26355]
lib.h(146): An unrecognized header ("DNT") is being added  	[MsgId: MMSG-26595]
lib.h(146): "DNT: 1" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
lib.h(146): web_add_auto_header("DNT") was successful  	[MsgId: MMSG-26392]
lib.h(149): web_add_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
lib.h(149): An unrecognized header ("Sec-Fetch-User") is being added  	[MsgId: MMSG-26595]
lib.h(149): "Sec-Fetch-User: ?1" header registered for adding to requests from the immediately following Action function  	[MsgId: MMSG-26506]
lib.h(149): web_add_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
lib.h(152): web_add_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
lib.h(152): An unrecognized header ("Upgrade-Insecure-Requests") is being added  	[MsgId: MMSG-26595]
lib.h(152): "Upgrade-Insecure-Requests: 1" header registered for adding to requests from the immediately following Action function  	[MsgId: MMSG-26506]
lib.h(152): web_add_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
lib.h(155): web_url("www.advantageonlineshopping.com") started  	[MsgId: MMSG-26355]
lib.h(155): t=150ms: Connecting [0] to host 54.227.55.203:443  	[MsgId: MMSG-26000]
lib.h(155): t=284ms: Connected socket [0] from 192.168.1.36:16953 to 54.227.55.203:443 in 134 ms  	[MsgId: MMSG-26000]
lib.h(155): t=285ms: Trying to set SNI with servername www.advantageonlineshopping.com  	[MsgId: MMSG-26000]
lib.h(155): t=285ms: Setting SNI was succesful  	[MsgId: MMSG-26000]
lib.h(155): The request to server https://www.advantageonlineshopping.com/" is done with headers:
lib.h(155):     :method = GET
lib.h(155):     :scheme = https
lib.h(155):     :path = /
lib.h(155):     :authority = www.advantageonlineshopping.com
lib.h(155):     Sec-Fetch-User = ?1
lib.h(155):     Upgrade-Insecure-Requests = 1
lib.h(155):     Sec-Fetch-Dest = document
lib.h(155):     Sec-Fetch-Mode = navigate
lib.h(155):     Sec-Fetch-Site = none
lib.h(155):     DNT = 1
lib.h(155):     User-Agent = Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.
lib.h(155):     0
lib.h(155):     Accept-Encoding = gzip, deflate
lib.h(155):     Accept-Language = ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3
lib.h(155):     Accept = */*
lib.h(155): t=693ms: 407-byte response headers for "https://www.advantageonlineshopping.com/" (RelFrameId=1, Internal ID=1)
lib.h(155):     HTTP/2.0 200\r\n
lib.h(155):     Status: 200\r\n
lib.h(155):     server: nginx/1.18.0 (Ubuntu)\r\n
lib.h(155):     date: Sun, 10 Mar 2024 16:53:17 GMT\r\n
lib.h(155):     content-type: text/html\r\n
lib.h(155):     accept-ranges: bytes\r\n
lib.h(155):     etag: W/"11120-1707902752000"\r\n
lib.h(155):     last-modified: Wed, 14 Feb 2024 09:25:52 GMT\r\n
lib.h(155):     cache-control: max-age=0\r\n
lib.h(155):     expires: Sun, 10 Mar 2024 16:53:17 GMT\r\n
lib.h(155):     vary: accept-encoding\r\n
lib.h(155):     content-encoding: gzip\r\n
lib.h(155):     strict-transport-security: max-age=31536000; includeSubDomains; preload\r\n
lib.h(155):     \r\n
lib.h(155): t=695ms: 2909-byte ENCODED response body received for "https://www.advantageonlineshopping.com/" (RelFrameId=1, Internal ID=1)
lib.h(155): t=697ms: 11120-byte DECODED response body for "https://www.advantageonlineshopping.com/" (RelFrameId=1, Internal ID=1)
lib.h(155):     <!DOCTYPE html >\n
lib.h(155):     <html lang="en">\n
lib.h(155):     <head>\n
lib.h(155):         <meta charset="utf-8">\n
lib.h(155):         <meta http-equiv="X-UA-Compatible" content="IE=edge">\n
lib.h(155):         <meta name="viewport" content="width=device-width, initial-scale=1">\n
lib.h(155):         <meta name="description" content="">\n
lib.h(155):         <meta name="author" content="">\n
lib.h(155):         <link rel="shortcut icon" href="css/images/favicon.ico">\n
lib.h(155):         <meta name="viewport" content="width=device-width,  initial-scale=1.0, minimum-scale=1
lib.h(155):     .0, maximum-scale=1.0"/>\n
lib.h(155):         <title>&nbsp;Advantage Shopping</title>\n
lib.h(155):         <link rel="stylesheet" href="css/main.min.css">\n
lib.h(155):         <!--<script>-->\n
lib.h(155):             <!--(function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){(i
lib.h(155):     [r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o),-->\n
lib.h(155):                     <!--m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBe
lib.h(155):     fore(a,m)})(window,document,'script','https://www.google-analytics.com/analytics.js','ga')
lib.h(155):     ;-->\n
lib.h(155):             <!--ga('create', 'UA-81334227-1', 'auto');ga('send', 'pageview');-->\n
lib.h(155):         <!--</script>-->\n
lib.h(155):         <script async src="https://www.googletagmanager.com/gtag/js?id=G-TBPYED8WSW"></script>
lib.h(155):     \n
lib.h(155):         <script>\n
lib.h(155):             window.dataLayer = window.dataLayer || [];\n
lib.h(155):             function gtag(){dataLayer.push(arguments);}\n
lib.h(155):             gtag('js', new Date());\n
lib.h(155):     \n
lib.h(155):             gtag('config', 'G-TBPYED8WSW');\n
lib.h(155):         </script>\n
lib.h(155):     </head>\n
lib.h(155):     \n
lib.h(155):     <body data-ng-controller="mainCtrl as mainCtrl" data-ng-cloak>\n
lib.h(155):     <!--<div id="team" data-ng-click="mainCtrl.closeImgTeam()">-->\n
lib.h(155):         <!--<div class="container">-->\n
lib.h(155):             <!--<div class="img">-->\n
lib.h(155):                 <!--<div id="teamIdToAnimate" class="animated">-->\n
lib.h(155):                     <!--<img src="../../css/images/Advantage_online_shopping_team.jpg" alt="te
lib.h(155):     am">-->\n
lib.h(155):                 <!--</div>-->\n
lib.h(155):             <!--</div>-->\n
lib.h(155):         <!--</div>-->\n
lib.h(155):     <!--</div>-->\n
lib.h(155):     \n
lib.h(155):     <div class="waitBackground_2">\n
lib.h(155):         <div>\n
lib.h(155):             <!--\n
lib.h(155):             <svg version="1.1" id="Layer_1"\n
lib.h(155):                  xmlns="http://www.w3.org/2000/svg"\n
lib.h(155):                  xmlns:xlink="http://www.w3.org/1999/xlink"\n
lib.h(155):                  x="0px" y="0px"\n
lib.h(155):                  width="250px" height="250px" viewBox="0 0 30 45" enable-background="new 0 0 4
lib.h(155):     5 45" xml:space="preserve">\n
lib.h(155):                     <path fill="#54B3AD" d="M21,33h-6c-1.1,0-2-1.1-2-2.2V7h2.9c0.7,0,1.3,0.4,1
lib.h(155):     .6,1.1l12.9,35.2c0.4,1,1.6,1.6,2.6,1.6h5L22,1.8\n
lib.h(155):                         C21.6,0.7,21.1,0,20,0H6v34.1c0,3.3,1.4,5.9,5,5.9h14l-1.3-5.6C23.4,33.4
lib.h(155):     ,22,33,21,33z"/>\n
lib.h(155):             </svg>-->\n
lib.h(155):         </div>\n
lib.h(155):     </div>\n
lib.h(155):     \n
lib.h(155):     <div class="loader">\n
lib.h(155):         <div>\n
lib.h(155):             <svg width="50" height="50" viewBox="0 0 50 50" xmlns="http://www.w3.org/2000/svg"
lib.h(155):     >\n
lib.h(155):                 <defs>\n
lib.h(155):                     <linearGradient x1="8.042%" y1="0%" x2="65.682%" y2="23.865%" id="a">\n
lib.h(155):                         <stop stop-color="#54B3AD" stop-opacity="0" offset="0%"/>\n
lib.h(155):                         <stop stop-color="#54B3AD" stop-opacity=".631" offset="63.146%"/>\n
lib.h(155):                         <stop stop-color="#54B3AD" offset="100%"/>\n
lib.h(155):                     </linearGradient>\n
lib.h(155):                 </defs>\n
lib.h(155):                 <g fill="none" fill-rule="evenodd">\n
lib.h(155):                     <g transform="translate(1 1)">\n
lib.h(155):                         <path d="M36 18c0-9.94-8.06-18-18-18" id="Oval-2" stroke="url(#a)" str
lib.h(155):     oke-width="2">\n
lib.h(155):                             <animateTransform\n
lib.h(155):                                     attributeName="transform"\n
lib.h(155):                                     type="rotate"\n
lib.h(155):                                     from="0 18 18"\n
lib.h(155):                                     to="360 18 18"\n
lib.h(155):                                     dur="0.9s"\n
lib.h(155):                                     repeatCount="indefinite"/>\n
lib.h(155):                         </path>\n
lib.h(155):                         <circle fill="#54B3AD" cx="36" cy="18" r="1">\n
lib.h(155):                             <animateTransform\n
lib.h(155):                                     attributeName="transform"\n
lib.h(155):                                     type="rotate"\n
lib.h(155):                                     from="0 18 18"\n
lib.h(155):                                     to="360 18 18"\n
lib.h(155):                                     dur="0.9s"\n
lib.h(155):                                     repeatCount="indefinite"/>\n
lib.h(155):                         </circle>\n
lib.h(155):                     </g>\n
lib.h(155):                 </g>\n
lib.h(155):             </svg>\n
lib.h(155):         </div>\n
lib.h(155):     </div>\n
lib.h(155):     \n
lib.h(155):     <login-modal></login-modal>\n
lib.h(155):     \n
lib.h(155):     <span class="mobileTitle">\n
lib.h(155):         <div class="mini-title" id="loginMobileMiniTitle">\n
lib.h(155):             <label class="option" translate="My_account" ng-click="accountSection()"></label>\n
lib.h(155):             <label class="option" translate="My_Orders" ng-click="mobileRedirect('MyOrders')">
lib.h(155):     </label>\n
lib.h(155):             <label class="option" translate="Sign_out" ng-click="signOut()"></label>\n
lib.h(155):         </div>\n
lib.h(155):     </span>\n
lib.h(155):     \n
lib.h(155):     <span class="mobileTitle">\n
lib.h(155):         <div class="mini-title-help mini-title-help-mobile" id="helpMobileMiniTitle">\n
lib.h(155):             <label class="option" translate="ABOUT" ng-click="mobileRedirectHelp('about')"></l
lib.h(155):     abel>\n
lib.h(155):             <label class="option" translate="AOS_VERSIONS" ng-click="mobileRedirectHelp('versi
lib.h(155):     on')"></label>\n
lib.h(155):             <label class="option" translate="CONFIG_TOOL" ng-click="openAdminClient()"></label
lib.h(155):     >\n
lib.h(155):         </div>\n
lib.h(155):     </span>\n
lib.h(155):     \n
lib.h(155):     <aside id="mobile-section" data-ng-cloak>\n
lib.h(155):         <ul>\n
lib.h(155):             <li data-ng-click="mobileRedirect('default')">\n
lib.h(155):                 <a href="javascript:void(0)" role="link" class="img">\n
lib.h(155):                     <div icon-home-svg-mobile></div>\n
lib.h(155):                 </a>\n
lib.h(155):             </li>\n
lib.h(155):             <li data-ng-click="mobileRedirect('shoppingCart')">\n
lib.h(155):                 <a href="javascript:void(0)" role="link" class="img">\n
lib.h(155):                     <div icon-cart-svg-mobile></div>\n
lib.h(155):                     <span class="cart" ng-show="(cart | productsCartCount) > 0">{{ cart | prod
lib.h(155):     uctsCartCount }}</span>\n
lib.h(155):                 </a>\n
lib.h(155):             </li>\n
lib.h(155):             <li class="pointer" data-ng-click="login('loginMobileMiniTitle')">\n
lib.h(155):                 <a href="javascript:void(0)" role="link" class="img center">\n
lib.h(155):                     <div icon-user-svg-mobile></div>\n
lib.h(155):                     <span data-ng-show="userCookie.response" class="hi-user">{{userCookie.name
lib.h(155):     }}</span>\n
lib.h(155):                 </a>\n
lib.h(155):             </li>\n
lib.h(155):         </ul>\n
lib.h(155):     </aside>\n
lib.h(155):     \n
lib.h(155):     <!-- end mobile slider -->\n
lib.h(155):     \n
lib.h(155):     \n
lib.h(155):     \n
lib.h(155):     \n
lib.h(155):     <!-- navigation -->\n
lib.h(155):     \n
lib.h(155):     <header ng-show="welcome" data-ng-cloak>\n
lib.h(155):         <nav>\n
lib.h(155):             <ul class="roboto-light desktop-handler" >\n
lib.h(155):                 <li>\n
lib.h(155):                     <a id="helpLink" href="javascript:void(0)" role="link" class="img" data-ng
lib.h(155):     -click="help('helpMiniTitle')"\n
lib.h(155):                        data-ng-mouseenter="miniTitleIn('helpMiniTitle')"\n
lib.h(155):                        data-ng-mouseleave="miniTitleOut('helpMiniTitle')">\n
lib.h(155):     \n
lib.h(155):                         <img src="../../css/images/Down_arrow.svg" width="12px"; height="7px";
lib.h(155):     >\n
lib.h(155):                         <div icon-help-svg></div>\n
lib.h(155):     \n
lib.h(155):                         <div id="helpMiniTitle" class="mini-title-help">\n
lib.h(155):                             <label class="option roboto-medium" translate="ABOUT" ng-click="mo
lib.h(155):     bileRedirectHelp('about')" href="javascript:void(0)" role="link"></label>\n
lib.h(155):                             <label class="option" translate="AOS_VERSIONS" ng-click="mobileRed
lib.h(155):     irectHelp('version')" href="javascript:void(0)" role="link"></label>\n
lib.h(155):                             <label class="option" translate="CONFIG_TOOL" ng-click="openAdminC
lib.h(155):     lient()" href="javascript:void(0)" role="link"></label>\n
lib.h(155):                         </div>\n
lib.h(155):                     </a>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li data-ng-mouseenter="enterCart()" data-ng-mouseleave="leaveCart()">\n
lib.h(155):                     <a id="shoppingCartLink" aria-label="ShoppingCart" class="img" href="#/sho
lib.h(155):     ppingCart" role="link">\n
lib.h(155):                         <div icon-cart-svg></div>\n
lib.h(155):                         <span class="cart" ng-show="(cart | productsCartCount) > 0">{{ cart | 
lib.h(155):     productsCartCount }}</span>\n
lib.h(155):                     </a>\n
lib.h(155):                     <ul>\n
lib.h(155):                         <li style="position: relative; background-color: white">\n
lib.h(155):                             <tool-tip-cart id="toolTipCart"></tool-tip-cart>\n
lib.h(155):                         </li>\n
lib.h(155):                     </ul>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li>\n
lib.h(155):                     <a id="menuUserLink" aria-label="UserMenu" href="javascript:void(0)" role=
lib.h(155):     "link" class="img" data-ng-click="login('loginMiniTitle')"\n
lib.h(155):                        data-ng-mouseenter="miniTitleIn('loginMiniTitle')"\n
lib.h(155):                        data-ng-mouseleave="miniTitleOut('loginMiniTitle')">\n
lib.h(155):                         <span data-ng-show="userCookie.response" class="hi-user containMiniTit
lib.h(155):     le">{{userCookie.name}}</span><div icon-user-svg></div>\n
lib.h(155):                         <div class="mini-title" id="loginMiniTitle">\n
lib.h(155):                             <label class="option roboto-medium" translate="My_account" ng-clic
lib.h(155):     k="accountSection()" href="javascript:void(0)" role="link"></label>\n
lib.h(155):                             <label class="option" translate="My_Orders" ng-click="mobileRedire
lib.h(155):     ct('MyOrders')" href="javascript:void(0)" role="link"></label>\n
lib.h(155):                             <label class="option roboto-medium" translate="Sign_out" ng-click=
lib.h(155):     "signOut($event)" href="javascript:void(0)" role="link"></label>\n
lib.h(155):                         </div>\n
lib.h(155):                     </a>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li>\n
lib.h(155):                     <a class="img">\n
lib.h(155):                         <search tool-tip-search></search>\n
lib.h(155):                     </a>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li class="nav-li-Links">\n
lib.h(155):                     <a href="javascript:void(0)" role="link" ng-click="gotoElement('contact_us
lib.h(155):     ')" class="menu navLinks roboto-regular" translate="CONTACT_US"></a>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li class="nav-li-Links">\n
lib.h(155):                     <a href="javascript:void(0)" role="link" class="menu navLinks roboto-regul
lib.h(155):     ar" ng-click="gotoElement('popular_items')"\n
lib.h(155):                        translate="POPULAR_ITEMS"></a>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li class="nav-li-Links">\n
lib.h(155):                     <a href="javascript:void(0)" role="link" class="menu navLinks roboto-regul
lib.h(155):     ar" ng-click="gotoElement('special_offer_items')"\n
lib.h(155):                        translate="SPACIAL_OFFER"></a>\n
lib.h(155):                 </li>\n
lib.h(155):                 <li class="nav-li-Links">\n
lib.h(155):                     <a href="javascript:void(0)" role="link" class="menu navLinks roboto-regul
lib.h(155):     ar" ng-click="gotoElement('our_products')"\n
lib.h(155):                        translate="OUR_PRODUCTS"></a>\n
lib.h(155):                 </li>\n
lib.h(155):     \n
lib.h(155):             </ul>\n
lib.h(155):             <div class="logo">\n
lib.h(155):                 <a href="#/" role="link" ng-click="go_up()">\n
lib.h(155):                     <!--<img src="css/images/logo.png"/>-->\n
lib.h(155):                     <svg version="1.1" id="Layer_1" xmlns="http://www.w3.org/2000/svg" xmlns:x
lib.h(155):     link="http://www.w3.org/1999/xlink" x="0px" y="0px"\n
lib.h(155):                          width="45px" height="45px" viewBox="0 0 30 45" enable-background="new
lib.h(155):      0 0 45 45" xml:space="preserve">\n
lib.h(155):                         <path fill="#54B3AD" d="M21,33h-6c-1.1,0-2-1.1-2-2.2V7h2.9c0.7,0,1.3,0
lib.h(155):     .4,1.6,1.1l12.9,35.2c0.4,1,1.6,1.6,2.6,1.6h5L22,1.8\n
lib.h(155):                             C21.6,0.7,21.1,0,20,0H6v34.1c0,3.3,1.4,5.9,5,5.9h14l-1.3-5.6C23.4,
lib.h(155):     33.4,22,33,21,33z"/>\n
lib.h(155):                     </svg>\n
lib.h(155):                     <span class="roboto-medium">{{'dvantage' | translate}}</span>\n
lib.h(155):                     <span class="logoDemo roboto-light">{{'DEMO' | translate}}</span>\n
lib.h(155):                 </a>\n
lib.h(155):     \n
lib.h(155):                 <div id="mobile-btn" class="mobile-btn-handler" ng-click="openMobileSection()"
lib.h(155):     >\n
lib.h(155):                     <span></span><span></span><span></span>\n
lib.h(155):                 </div>\n
lib.h(155):             </div>\n
lib.h(155):         </nav>\n
lib.h(155):         <toaster-container toaster-options="{'time-out': 5000, }" toaster-options="{}"></toast
lib.h(155):     er-container>\n
lib.h(155):     </header>\n
lib.h(155):     \n
lib.h(155):     <!-- end navigation " ng-show="cartCount != 0 -->\n
lib.h(155):     \n
lib.h(155):     <div class="uiview" ui-view></div>\n
lib.h(155):     \n
lib.h(155):     <div virtual-footer></div>\n
lib.h(155):     \n
lib.h(155):     \n
lib.h(155):     <script type="text/javascript" data-main="main.min" src="vendor/requirejs/require.js"></sc
lib.h(155):     ript>\n
lib.h(155):     \n
lib.h(155):     <div id="toast">\n
lib.h(155):         <a>Product Added Successfully</a>\n
lib.h(155):     </div>\n
lib.h(155):     \n
lib.h(155):     </body>\n
lib.h(155):     </html>
lib.h(155): Found resource "https://www.advantageonlineshopping.com/css/main.min.css" in HTML "https://www.advantageonlineshopping.com/"  	[MsgId: MMSG-26659]
lib.h(155): The request to server https://www.advantageonlineshopping.com/css/main.min.css" is done with headers:
lib.h(155):     :method = GET
lib.h(155):     :scheme = https
lib.h(155):     :path = /css/main.min.css
lib.h(155):     :authority = www.advantageonlineshopping.com
lib.h(155):     Referer = https://www.advantageonlineshopping.com/
lib.h(155):     Sec-Fetch-User = ?1
lib.h(155):     Upgrade-Insecure-Requests = 1
lib.h(155):     Sec-Fetch-Dest = document
lib.h(155):     Sec-Fetch-Mode = navigate
lib.h(155):     Sec-Fetch-Site = none
lib.h(155):     DNT = 1
lib.h(155):     User-Agent = Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.
lib.h(155):     0
lib.h(155):     Accept-Encoding = gzip, deflate
lib.h(155):     Accept-Language = ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3
lib.h(155):     Accept = */*
lib.h(155): Found resource "https://www.googletagmanager.com/gtag/js?id=G-TBPYED8WSW" in HTML "https://www.advantageonlineshopping.com/"  	[MsgId: MMSG-26659]
lib.h(155): Found resource "https://www.advantageonlineshopping.com/css/images/Down_arrow.svg" in HTML "https://www.advantageonlineshopping.com/"  	[MsgId: MMSG-26659]
lib.h(155): The request to server https://www.advantageonlineshopping.com/css/images/Down_arrow.svg" is done with headers:
lib.h(155):     :method = GET
lib.h(155):     :scheme = https
lib.h(155):     :path = /css/images/Down_arrow.svg
lib.h(155):     :authority = www.advantageonlineshopping.com
lib.h(155):     Referer = https://www.advantageonlineshopping.com/
lib.h(155):     Sec-Fetch-User = ?1
lib.h(155):     Upgrade-Insecure-Requests = 1
lib.h(155):     Sec-Fetch-Dest = document
lib.h(155):     Sec-Fetch-Mode = navigate
lib.h(155):     Sec-Fetch-Site = none
lib.h(155):     DNT = 1
lib.h(155):     User-Agent = Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.
lib.h(155):     0
lib.h(155):     Accept-Encoding = gzip, deflate
lib.h(155):     Accept-Language = ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3
lib.h(155):     Accept = */*
lib.h(155): Found resource "https://www.advantageonlineshopping.com/vendor/requirejs/require.js" in HTML "https://www.advantageonlineshopping.com/"  	[MsgId: MMSG-26659]
lib.h(155): The request to server https://www.advantageonlineshopping.com/vendor/requirejs/require.js" is done with headers:
lib.h(155):     :method = GET
lib.h(155):     :scheme = https
lib.h(155):     :path = /vendor/requirejs/require.js
lib.h(155):     :authority = www.advantageonlineshopping.com
lib.h(155):     Referer = https://www.advantageonlineshopping.com/
lib.h(155):     Sec-Fetch-User = ?1
lib.h(155):     Upgrade-Insecure-Requests = 1
lib.h(155):     Sec-Fetch-Dest = document
lib.h(155):     Sec-Fetch-Mode = navigate
lib.h(155):     Sec-Fetch-Site = none
lib.h(155):     DNT = 1
lib.h(155):     User-Agent = Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.
lib.h(155):     0
lib.h(155):     Accept-Encoding = gzip, deflate
lib.h(155):     Accept-Language = ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3
lib.h(155):     Accept = */*
lib.h(155): t=710ms: Request done "https://www.advantageonlineshopping.com/"  	[MsgId: MMSG-26000]
lib.h(155): t=732ms: Connecting [1] to host 216.58.211.232:443  	[MsgId: MMSG-26000]
lib.h(155): t=768ms: Connected socket [1] from 192.168.1.36:16954 to 216.58.211.232:443 in 35 ms  	[MsgId: MMSG-26000]
lib.h(155): t=768ms: Trying to set SNI with servername www.googletagmanager.com  	[MsgId: MMSG-26000]
lib.h(155): t=769ms: Setting SNI was succesful  	[MsgId: MMSG-26000]
lib.h(155): The request to server https://www.googletagmanager.com/gtag/js?id=G-TBPYED8WSW" is done with headers:
lib.h(155):     :method = GET
lib.h(155):     :scheme = https
lib.h(155):     :path = /gtag/js?id=G-TBPYED8WSW
lib.h(155):     :authority = www.googletagmanager.com
lib.h(155):     Referer = https://www.advantageonlineshopping.com/
lib.h(155):     Sec-Fetch-User = ?1
lib.h(155):     Upgrade-Insecure-Requests = 1
lib.h(155):     Sec-Fetch-Dest = document
lib.h(155):     Sec-Fetch-Mode = navigate
lib.h(155):     Sec-Fetch-Site = none
lib.h(155):     DNT = 1
lib.h(155):     User-Agent = Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.
lib.h(155):     0
lib.h(155):     Accept-Encoding = gzip, deflate
lib.h(155):     Accept-Language = ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3
lib.h(155):     Accept = */*
